"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,4.762422078,,
"JPN","Japan","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,2.818263933,,
"JPN","Japan","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,0.270584816,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.557939852,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2009","2009","PC","Percentage","0","Units",,,-23.426769474,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2010","2010","PC","Percentage","0","Units",,,24.910891762,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,10.609305816,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,5.940696284,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,3.480285398,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-12.205602822,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-36.179175944,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-28.991270648,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,-22.138887731,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,-4.509168271,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,35.977740718,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,30.633204702,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,22.262549891,,
"JPN","Japan","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,14.516082587,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC_PNT","Percentage points","0","Units",,,0.4,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC_PNT","Percentage points","0","Units",,,-0.4,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC_PNT","Percentage points","0","Units",,,0,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC_PNT","Percentage points","0","Units",,,-2.3,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC_PNT","Percentage points","0","Units",,,-4.1,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC_PNT","Percentage points","0","Units",,,1.1,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC_PNT","Percentage points","0","Units",,,1.3,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC_PNT","Percentage points","0","Units",,,1,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC_PNT","Percentage points","0","Units",,,0.8,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC_PNT","Percentage points","0","Units",,,0.7,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC_PNT","Percentage points","0","Units",,,0.4,,
"JPN","Japan","P6","Exports of goods and services","CTQRGPSA","Contributions to Q-o-Q GDP growth, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC_PNT","Percentage points","0","Units",,,0,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.602207749,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.45681325,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2010","2010","PC","Percentage","0","Units",,,13.027844795,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,2.471259341,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,0.254783553,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,2.243340186,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-4.314005604,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-1.451896361,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,0.178078434,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,4.784481736,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,2.55891673,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-0.623392809,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,10.651457292,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-0.175821433,,
"KOR","Korea","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,4.122301533,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.602207749,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.45681325,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2010","2010","PC","Percentage","0","Units",,,13.027844795,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,12.888262498,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,8.822088142,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,8.789638792,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,0.505674114,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-3.342228322,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-3.41618136,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,-1.015700761,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,6.094131825,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,6.986075574,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,18.171214274,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,12.577207997,,
"KOR","Korea","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,14.293309354,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.471915558,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2009","2009","PC","Percentage","0","Units",,,-11.641533777,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2010","2010","PC","Percentage","0","Units",,,10.372498338,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,2.664005732,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,0.835703856,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-0.349716178,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-9.942612414,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-3.149328009,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-3.855164225,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,2.558602642,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,3.002714838,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,2.947551272,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,5.479155614,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,0.067865279,,
"LUX","Luxembourg","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,1.265302527,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.471915558,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2009","2009","PC","Percentage","0","Units",,,-11.641533777,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2010","2010","PC","Percentage","0","Units",,,10.372498338,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,13.139480622,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,9.457541994,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,4.551540397,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-7.09685327,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-12.357479852,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-16.434602186,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,-13.995724847,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,-1.633013505,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,4.559319801,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,14.710568438,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,11.924708536,,
"LUX","Luxembourg","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,10.036803283,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.017440597,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2009","2009","PC","Percentage","0","Units",,,-10.854947183,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2010","2010","PC","Percentage","0","Units",,,22.362408713,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,1.010626605,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,0.1308644,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-1.238787903,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-6.847914745,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-8.831419606,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-2.764752,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,6.783050066,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,9.312216634,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,5.858507182,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,5.065372908,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,2.188556085,,
"MEX","Mexico","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,2.365377699,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.017440597,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2009","2009","PC","Percentage","0","Units",,,-10.854947183,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2010","2010","PC","Percentage","0","Units",,,22.362408713,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,3.54557966,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,1.08597773,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-1.258251835,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-6.950504424,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-16.016851858,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-18.445503429,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,-11.821273702,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,3.476073618,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,20.149097803,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,29.824420926,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,24.238538896,,
"MEX","Mexico","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,16.343125686,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.636424076,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2009","2009","PC","Percentage","0","Units",,,-8.647969503,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","A","Annual","2010","2010","PC","Percentage","0","Units",,,9.72260322,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,-0.006157705,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,0.746009109,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-0.536989519,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-3.74640411,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-8.106740412,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,0.88343046,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,2.288913216,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,2.364009174,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,2.248950823,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,2.719367168,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,2.340858128,,
"NLD","Netherlands","P6","Exports of goods and services","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,2.480080977,,
"NLD","Netherlands","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.636424076,,
"NLD","Netherlands","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2009","2009","PC","Percentage","0","Units",,,-8.647969503,,
"NLD","Netherlands","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","A","Annual","2010","2010","PC","Percentage","0","Units",,,9.72260322,,
"NLD","Netherlands","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,4.255782995,,
"NLD","Netherlands","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,4.10694019,,
"NLD","Netherlands","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,1.840207015,,
"NLD","Netherlands","P6","Exports of goods and services","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-3.555010312,,
